User ID,Clicks,Non-Clicks
U22167,"['N55189', 'N6817', 'N306']","['N6056', 'N41020', 'N32544', 'N32182', 'N30475', 'N33677', 'N3344']"
U10674,"['N306', 'N9226']",[]
U68381,"['N49731', 'N32312', 'N23184', 'N6102', 'N55897', 'N58264', 'N28088', 'N41795', 'N32939', 'N52551', 'N51692', 'N33337', 'N16770', 'N31663', 'N26714', 'N871', 'N1167', 'N42137', 'N50756', 'N29857', 'N8448']","['N61006', 'N49685', 'N24686']"
U32802,['N29177'],[]
U18953,"['N306', 'N24261', 'N51692', 'N10843', 'N24578', 'N60702']","['N62318', 'N41387', 'N59267', 'N34185', 'N1539', 'N29212']"
U22227,"['N55189', 'N51741', 'N46091', 'N62451']","['N64228', 'N41387', 'N41165', 'N59673', 'N20428', 'N4642', 'N3344', 'N52294', 'N37185', 'N62563', 'N4754', 'N59385', 'N19647', 'N18862', 'N60186', 'N26262', 'N41172', 'N21701', 'N43386', 'N37793', 'N23824', 'N61623', 'N39949', 'N23547', 'N48077', 'N14592']"
U23405,"['N37564', 'N23614']","['N59673', 'N3344', 'N22320', 'N49955', 'N4754', 'N60992', 'N59385', 'N25949', 'N26262', 'N41172', 'N35847', 'N43386', 'N17031', 'N11087', 'N52557', 'N103', 'N23547', 'N27932', 'N14592']"
U43481,"['N3908', 'N37414']","['N17342', 'N59390', 'N49279', 'N50302', 'N61185', 'N25867']"
U20740,"['N13754', 'N60971']","['N27737', 'N48487', 'N41934']"
U14524,"['N25522', 'N6419', 'N36934', 'N12367', 'N46795', 'N34499']","['N43519', 'N32544', 'N60105', 'N31978', 'N30475']"
U28138,"['N2309', 'N43955', 'N10843', 'N55325']",[]
U76383,"['N3500', 'N12579']","['N8929', 'N23784', 'N5442', 'N26130', 'N36545', 'N41881', 'N25471', 'N45211', 'N6658', 'N61185', 'N38783']"
U29330,"['N29177', 'N14040', 'N65039', 'N32312', 'N43462', 'N871', 'N42691', 'N52551', 'N32483', 'N22130', 'N30429', 'N37811', 'N26627', 'N4593', 'N45954']",[]
U13266,[],"['N26179', 'N25546']"
U46588,"['N25121', 'N60702']",[]
U73709,"['N47761', 'N20575', 'N60622', 'N7499', 'N3946', 'N58084']","['N24272', 'N62838', 'N25546', 'N28934', 'N5442', 'N23784', 'N4080', 'N28324', 'N30295', 'N12523', 'N27583', 'N55582', 'N279', 'N43001', 'N38783']"
U61698,['N28550'],"['N26262', 'N41172', 'N59673', 'N40451', 'N14592', 'N21420']"
U46832,"['N53052', 'N32748', 'N48829', 'N61972', 'N61997', 'N7242', 'N21020', 'N11116', 'N24578', 'N1603', 'N10417', 'N22558', 'N26815']",[]
U48030,"['N306', 'N4912', 'N43519', 'N63695', 'N42330', 'N27847', 'N55189', 'N20575', 'N21722', 'N29857', 'N27528', 'N32742', 'N1322', 'N61388', 'N30531', 'N35074']",[]
U29509,['N53585'],"['N61632', 'N8957', 'N5370', 'N2823', 'N43460', 'N24686', 'N3841', 'N9139', 'N33964', 'N16920', 'N33831', 'N55204', 'N26262', 'N3541', 'N15761', 'N30475', 'N30518', 'N1914', 'N6056', 'N61623', 'N30998', 'N13930', 'N51506', 'N63538']"
U31372,"['N36526', 'N6464']",['N32182']
U40377,[],"['N26262', 'N41172', 'N49955', 'N59673', 'N35847', 'N4754', 'N60992', 'N14592', 'N31978', 'N43386', 'N3344']"
U57649,[],"['N63372', 'N4912', 'N56278', 'N38770', 'N25142', 'N5370', 'N61006', 'N49279', 'N1914']"
U26201,[],"['N4642', 'N21420']"
U8123,['N13180'],"['N17416', 'N44290', 'N47933', 'N18406', 'N28324', 'N3117', 'N24686', 'N58638', 'N23008', 'N22942', 'N32544', 'N16920', 'N13967', 'N29536', 'N28385', 'N61844', 'N19300', 'N26262', 'N3541', 'N14408', 'N41172', 'N41020', 'N38483', 'N64634', 'N30870', 'N22215', 'N36836', 'N3737', 'N38311', 'N31748', 'N61623', 'N39949', 'N45366', 'N962', 'N23547', 'N40824', 'N60105', 'N39786', 'N38488', 'N27809', 'N31978', 'N51506', 'N28327', 'N59761']"
U45574,['N16344'],"['N6056', 'N3179', 'N2823', 'N30518', 'N60186']"
U19739,"['N22772', 'N30531']",['N46736']
U46618,"['N60938', 'N52551', 'N15122', 'N47922', 'N4642']","['N21420', 'N59673']"
U43802,[],[]
U8536,[],[]
U29213,[],"['N21420', 'N26262']"
U16664,['N306'],[]
U65880,"['N35009', 'N24073']","['N33677', 'N14592']"
U92759,[],[]
U78436,"['N306', 'N36133', 'N30477', 'N9554', 'N61249', 'N54300', 'N27482', 'N11068', 'N33063', 'N14102', 'N64800', 'N5270', 'N48969', 'N39192']","['N27737', 'N59267', 'N36612', 'N34185', 'N33828', 'N41934', 'N48487', 'N17031']"
U2943,"['N3560', 'N19494', 'N51378', 'N57972', 'N5905', 'N48715', 'N41633', 'N55582']",['N32182']
U51253,"['N12523', 'N28088', 'N50456']",[]
U68537,"['N49731', 'N38298', 'N7938', 'N15284', 'N54300', 'N34694', 'N46795', 'N60702', 'N48715', 'N17007', 'N28088', 'N21815', 'N2231', 'N41298', 'N279', 'N28691', 'N13351', 'N23592', 'N22161', 'N42128', 'N22558', 'N57789', 'N37748', 'N14742', 'N57128', 'N29857', 'N15122', 'N39118', 'N28079']","['N18947', 'N26262', 'N61623', 'N60932', 'N12029', 'N14592', 'N33677']"
U5371,"['N2046', 'N64273']","['N41165', 'N13288', 'N4642', 'N16148', 'N62894', 'N3841', 'N26488', 'N40451', 'N33831', 'N56884', 'N46477', 'N26262', 'N41172', 'N16314', 'N21420', 'N37793', 'N23824', 'N27789', 'N27936', 'N23547', 'N48077', 'N41612']"
U16847,"['N28550', 'N42691', 'N6734', 'N12358', 'N14801', 'N30429', 'N53723', 'N4593', 'N63180']","['N24111', 'N43519', 'N41020', 'N32544', 'N60105', 'N31978', 'N30475']"
U6248,"['N52551', 'N871']",['N41020']
U63171,"['N47479', 'N10470', 'N34694', 'N60702', 'N55582', 'N53636', 'N32585', 'N23784', 'N2491', 'N45737', 'N27845', 'N35671', 'N48699', 'N3500', 'N770', 'N63180', 'N14644', 'N53052', 'N40716', 'N9226']","['N24272', 'N25546', 'N23784', 'N5442', 'N26130', 'N12523', 'N27583', 'N43001', 'N38783']"
U67586,"['N11700', 'N62714', 'N42137', 'N46795', 'N64606', 'N23614']","['N21656', 'N41020', 'N32544', 'N23547', 'N32182', 'N60105', 'N31978', 'N33677']"
U37297,['N35671'],"['N24272', 'N27845', 'N25546', 'N5442', 'N23784', 'N28324', 'N30295', 'N26130', 'N27583', 'N52433', 'N55582', 'N279', 'N43001', 'N38783']"
U63482,"['N2309', 'N38298', 'N45169', 'N60470', 'N40195', 'N38939', 'N6419', 'N33356', 'N64554', 'N60702', 'N48715', 'N28811', 'N62615', 'N19292', 'N22320', 'N45729', 'N7941', 'N55189', 'N58638', 'N60785', 'N61249', 'N62451', 'N14114', 'N21157', 'N7151', 'N41298', 'N24346', 'N14061', 'N15857', 'N58722', 'N58232', 'N52551', 'N4020', 'N54090', 'N64634', 'N27612', 'N2910', 'N42128', 'N6461', 'N62006', 'N29168', 'N28848', 'N10347', 'N50475', 'N53052', 'N871', 'N31748', 'N30822', 'N41309', 'N41449', 'N23119', 'N40824', 'N9134', 'N47095', 'N61388', 'N6343']","['N11087', 'N59673', 'N26262', 'N61623']"
U24775,['N44579'],['N59673']
U44207,"['N54936', 'N32483', 'N38298']","['N60992', 'N14592']"
U53047,"['N29177', 'N17498', 'N62006']","['N55275', 'N20793', 'N9621', 'N54752', 'N27737', 'N59267', 'N62750', 'N34185', 'N33828', 'N29212', 'N41934', 'N31679', 'N62894']"
U50677,"['N48497', 'N306', 'N871', 'N27612', 'N34185', 'N26026', 'N58232', 'N45954']","['N62318', 'N41387', 'N38797', 'N12029', 'N1539', 'N29212', 'N31679', 'N24109']"
U37897,[],"['N41172', 'N4754', 'N33831', 'N4642', 'N21420']"
U87834,"['N54522', 'N14742', 'N23403', 'N64591']","['N59267', 'N27737', 'N33828', 'N41934']"
U8279,"['N3560', 'N23403']",[]
U13958,[],"['N27737', 'N33828']"
U3136,['N61186'],"['N9621', 'N54752', 'N3841', 'N27737', 'N48487', 'N48707', 'N33828', 'N41934', 'N39369', 'N50484']"
U23465,"['N35671', 'N4020', 'N51692', 'N10414', 'N17031']","['N38294', 'N20793', 'N55275', 'N47087', 'N60550', 'N62894', 'N36678', 'N41950', 'N3841', 'N52312', 'N62750', 'N54752', 'N27737', 'N33828', 'N41934', 'N50484', 'N9621', 'N45428', 'N48487']"
U35409,"['N41795', 'N5629', 'N55189', 'N48076', 'N2994', 'N51705', 'N10417', 'N35016', 'N279', 'N46978']","['N20793', 'N55275', 'N496', 'N41387', 'N54752', 'N9621', 'N41950', 'N62750', 'N1539', 'N29212', 'N59385', 'N31679', 'N46736', 'N24109', 'N62894']"
U37407,[],"['N18947', 'N26639', 'N43266', 'N6056', 'N9139', 'N60105', 'N2823', 'N38309', 'N31978', 'N28327', 'N3344']"
U4698,"['N306', 'N22455', 'N22189', 'N52551', 'N51692', 'N47479', 'N53216', 'N31201', 'N36530', 'N12029', 'N42128', 'N21576', 'N55582']","['N33677', 'N14592']"
U10738,"['N306', 'N21876', 'N19494', 'N36526', 'N47479', 'N36530', 'N19594', 'N14102', 'N1841', 'N52063', 'N4633', 'N25450', 'N25078']","['N48705', 'N41165', 'N48077', 'N42395', 'N33831', 'N21701', 'N21420', 'N16148', 'N37793', 'N21712']"
U55417,"['N29177', 'N41881', 'N19594', 'N20857', 'N38783']",['N27845']
U34168,"['N8073', 'N871', 'N29857', 'N2533', 'N26179', 'N41298']","['N4642', 'N21420']"
U77731,"['N29177', 'N55189', 'N26026', 'N20121', 'N56399']",['N55325']
U68592,['N28610'],"['N61623', 'N55204']"
U65008,"['N24009', 'N16344', 'N58698', 'N30765']",[]
U65664,"['N34316', 'N42691', 'N51396', 'N17254', 'N51692', 'N12367', 'N20121', 'N61388', 'N3500']","['N24686', 'N49685', 'N26130', 'N5370', 'N12523', 'N49030', 'N23184', 'N50060']"
U80772,['N24109'],"['N20793', 'N55275', 'N41387', 'N29212', 'N31679', 'N16148', 'N62894', 'N3841', 'N58264', 'N34185', 'N33831', 'N62750', 'N54752', 'N1539', 'N15626', 'N38311', 'N62318', 'N59267', 'N36612', 'N55943']"
U90616,"['N35671', 'N52551', 'N4020', 'N61388', 'N28088', 'N8448', 'N1603', 'N30765', 'N38909', 'N8845', 'N41298', 'N61880']","['N4642', 'N21420']"
U72238,"['N29177', 'N306', 'N871', 'N52551', 'N49685', 'N53531', 'N13927', 'N46122', 'N40912']",[]
U22148,['N21519'],[]
U55748,[],"['N14592', 'N60992', 'N26262', 'N59385']"
U82556,"['N36590', 'N54077', 'N37811']","['N29212', 'N1539', 'N41387']"
U13929,"['N45428', 'N46795']","['N55275', 'N20793', 'N62318', 'N41387', 'N9621', 'N59267', 'N34185', 'N35393', 'N1539', 'N29212', 'N62750', 'N62894']"
U33557,"['N56447', 'N871']","['N54752', 'N41387', 'N58264', 'N33576', 'N35393', 'N33831', 'N55943', 'N29212', 'N1539', 'N62750', 'N16148', 'N62894']"
U83263,"['N6419', 'N43619', 'N48284']","['N33677', 'N12029']"
U25607,"['N50155', 'N30998', 'N13930', 'N48076', 'N11116', 'N51569', 'N5746', 'N26026', 'N1603', 'N33513', 'N46795', 'N60702', 'N56486', 'N57457', 'N35829']","['N3841', 'N9139', 'N33964', 'N8957', 'N55204', 'N53585', 'N63538', 'N30518']"
U19583,"['N34669', 'N28550', 'N32483', 'N26760', 'N28088']","['N4912', 'N3541', 'N61623', 'N24686', 'N15761', 'N61006', 'N26130', 'N23254', 'N5370', 'N57090', 'N1914', 'N49030', 'N63538', 'N46309']"
U70514,['N27845'],"['N41881', 'N25546', 'N30295']"
U33144,"['N52858', 'N13689', 'N6007', 'N38488']","['N16568', 'N55204']"
U33114,"['N40356', 'N52022', 'N6007']",[]
U35127,"['N14349', 'N12900']","['N4912', 'N61623', 'N26130', 'N5370', 'N57090', 'N63538', 'N1914']"
U57919,"['N20109', 'N18881', 'N52303', 'N47922', 'N55582', 'N62750', 'N56486']","['N55275', 'N20793', 'N41387', 'N35393', 'N29212', 'N31679', 'N16148', 'N62894', 'N3841', 'N58264', 'N34185', 'N26262', 'N54752', 'N33576', 'N1539', 'N62318', 'N38311', 'N61623', 'N9621', 'N59267', 'N55943', 'N24109']"
U29561,"['N29177', 'N32312', 'N28324', 'N44751', 'N20121', 'N60702', 'N48715', 'N28811', 'N9824', 'N37915', 'N5558', 'N58264', 'N26900', 'N138', 'N24578', 'N28088', 'N19594', 'N41298', 'N35671', 'N45933', 'N47748', 'N42128', 'N3500', 'N37811', 'N42528', 'N63180', 'N10347', 'N31740', 'N54149', 'N306', 'N33154', 'N23119', 'N42137', 'N29857', 'N37003', 'N50961']","['N41172', 'N3841', 'N61760', 'N59673', 'N23008', 'N6066', 'N62563', 'N43386']"
U54979,['N55189'],"['N26262', 'N41172', 'N21420', 'N59673', 'N4754', 'N14592', 'N59385', 'N35847', 'N3344']"
U21030,"['N19429', 'N60785']","['N27737', 'N41934']"
U77027,"['N59053', 'N28736', 'N12727', 'N5905', 'N52906', 'N64838', 'N52294', 'N58638', 'N5558', 'N61249', 'N62451', 'N58698', 'N19300', 'N14305', 'N12063', 'N18724', 'N41795', 'N64955', 'N39584', 'N32483', 'N53100', 'N65066', 'N54103', 'N8952', 'N1841']","['N43519', 'N21656', 'N41387', 'N44290', 'N39949', 'N41020', 'N32544', 'N23547', 'N32182', 'N60105', 'N5370', 'N31978', 'N30475', 'N33677', 'N50302', 'N60186']"
U34284,"['N3697', 'N22558']","['N3541', 'N41172', 'N61623', 'N63538', 'N9139', 'N33964', 'N8957', 'N5370', 'N59981', 'N58410', 'N53585', 'N1914']"
U5628,"['N32643', 'N15761', 'N26760', 'N45428', 'N35847']","['N43519', 'N41020', 'N962', 'N32544', 'N60105', 'N31978', 'N28385']"
U69305,"['N55189', 'N27320', 'N50299']","['N43266', 'N31395', 'N32182', 'N38309', 'N31978', 'N45422', 'N3344']"
U81983,['N60364'],[]
U33001,[],"['N41020', 'N32544', 'N23547', 'N32182', 'N38309', 'N30475', 'N3344']"
U27127,[],"['N26262', 'N48705', 'N17031', 'N22320', 'N41172', 'N59673', 'N49955', 'N52409', 'N4754', 'N60992', 'N36089', 'N59385', 'N35847', 'N3344', 'N62894']"
U57472,"['N8073', 'N30450', 'N2183', 'N59673']",['N60992']
U57226,[],"['N26262', 'N41172', 'N44290', 'N59673', 'N35847', 'N4754', 'N59385', 'N21420', 'N3344', 'N62894']"
U93683,"['N56011', 'N19096', 'N44402', 'N30429']","['N3841', 'N261']"
U50895,"['N29177', 'N19982', 'N61126']","['N26262', 'N14408', 'N51478', 'N3841', 'N61760', 'N41020', 'N42397', 'N16920', 'N61608', 'N2823', 'N13967', 'N30475', 'N55204', 'N28327', 'N51187', 'N25049', 'N30518']"
U14209,"['N25471', 'N48543']","['N24686', 'N23784', 'N49685', 'N20331', 'N26130', 'N40973', 'N50302', 'N23184']"
U81573,"['N42128', 'N49040', 'N6436']","['N48705', 'N33831', 'N4642', 'N21420', 'N4404']"
U75283,['N55189'],['N16920']
U68249,"['N3560', 'N32312', 'N871', 'N27094', 'N2580', 'N14167', 'N1322', 'N2994']","['N24272', 'N27845', 'N5442', 'N41881', 'N26319', 'N55582', 'N43001', 'N38783']"
U22683,"['N306', 'N49731', 'N23784', 'N4020', 'N62714', 'N59385', 'N64554', 'N20121', 'N64591', 'N30429', 'N60530', 'N39376']","['N17342', 'N28324', 'N22442', 'N26130', 'N36545', 'N5370', 'N2823', 'N8957', 'N14780', 'N41651', 'N28983', 'N25867', 'N24686', 'N3841', 'N23784', 'N3697', 'N9139', 'N34937', 'N33964', 'N7754', 'N41881', 'N23254', 'N28448', 'N33831', 'N57972', 'N35172', 'N26262', 'N3541', 'N41172', 'N20331', 'N25471', 'N40356', 'N49279', 'N30475', 'N4633', 'N50302', 'N58410', 'N10867', 'N6056', 'N38311', 'N61623', 'N103', 'N59981', 'N21519', 'N17140', 'N63538']"
U77862,"['N13927', 'N13935']","['N6916', 'N12523', 'N43460', 'N60550', 'N4642', 'N16148', 'N21712', 'N24686', 'N3841', 'N49955', 'N14170', 'N4754', 'N33831', 'N19647', 'N50107', 'N3589', 'N35847', 'N23547', 'N29517', 'N31978', 'N41612']"
U13542,"['N55189', 'N34937', 'N9134', 'N18094', 'N55582']","['N43519', 'N6056', 'N26262', 'N41020', 'N32544', 'N60105', 'N25471', 'N31978']"
U93240,"['N38118', 'N24237', 'N60186', 'N30765']","['N10386', 'N49685', 'N60186', 'N26130', 'N59390', 'N29536', 'N23184', 'N59761', 'N38783']"
U27267,['N41298'],"['N30998', 'N13930', 'N33964', 'N8957', 'N55204', 'N53585', 'N30518']"
U93871,['N40716'],"['N29945', 'N41020', 'N32544', 'N32182', 'N3344']"
U29789,"['N306', 'N17387', 'N17498', 'N52551', 'N6266']","['N35847', 'N27932']"
U41997,['N27103'],['N7754']
U38978,"['N306', 'N37811', 'N25677', 'N32939', 'N52551', 'N48076', 'N4020', 'N51692', 'N52381', 'N18094', 'N2018', 'N28088', 'N15122', 'N60702', 'N26179']",[]
U50042,"['N29177', 'N306', 'N22455', 'N871', 'N51396', 'N55189', 'N4020', 'N34455', 'N28079']","['N26262', 'N48705', 'N52294', 'N39949', 'N21420', 'N4404', 'N59761', 'N62894']"
U19808,"['N52551', 'N64273']","['N41172', 'N61623', 'N30998', 'N13930', 'N33964', 'N8957', 'N12523', 'N16847', 'N55204', 'N63538', 'N1914']"
U30370,"['N28088', 'N53585']","['N13930', 'N55204']"
U93036,"['N29177', 'N19789', 'N9680', 'N55189', 'N58061', 'N32483', 'N28088', 'N33337', 'N24530', 'N46978', 'N19636']","['N24111', 'N41020', 'N32544']"
U2323,[],"['N4912', 'N3541', 'N24686', 'N15761', 'N23784', 'N49685', 'N46258', 'N28324', 'N26130', 'N5370', 'N23254', 'N40356', 'N21519', 'N5905', 'N49030', 'N46309', 'N38783']"
U73253,"['N12900', 'N871', 'N55897', 'N10414', 'N7938', 'N64536', 'N42128', 'N55582', 'N21020', 'N548']",[]
U15798,"['N48497', 'N14644', 'N26815', 'N32312', 'N306', 'N42435', 'N10843', 'N43043', 'N22161', 'N21576', 'N52411', 'N49040', 'N7062']","['N55275', 'N62318', 'N41387', 'N38311', 'N36612', 'N58264', 'N33576', 'N45428', 'N33831', 'N1539', 'N29212', 'N21701', 'N31679', 'N16148']"
U19361,"['N51705', 'N42435']",[]
U90409,"['N14644', 'N20649', 'N4717']","['N43519', 'N21656', 'N41020', 'N32544', 'N23547', 'N60105', 'N31978']"
U6803,"['N51112', 'N55189', 'N59267', 'N34185', 'N1539']","['N20793', 'N55275', 'N496', 'N41387', 'N54752', 'N38311', 'N62318', 'N9621', 'N58264', 'N24109', 'N35393', 'N55943', 'N29212', 'N31679', 'N16148', 'N62894']"
U13610,"['N10470', 'N21576']","['N38783', 'N12579', 'N279', 'N58030', 'N23784', 'N26130', 'N5905', 'N14780', 'N41651', 'N28983', 'N1914', 'N14305']"
U39479,"['N306', 'N48699', 'N41881', 'N871']",['N27845']
U1202,"['N306', 'N4593', 'N36934']",[]
U57655,"['N18321', 'N58264', 'N61249', 'N64273', 'N28123']","['N61632', 'N37651', 'N28324', 'N22442', 'N26130', 'N5370', 'N8957', 'N5905', 'N14780', 'N41651', 'N28983', 'N24686', 'N3841', 'N23784', 'N7754', 'N33964', 'N41881', 'N27079', 'N55204', 'N14305', 'N3541', 'N35671', 'N15761', 'N40356', 'N4633', 'N1914', 'N6056', 'N58030', 'N61623', 'N30998', 'N13930', 'N23547', 'N59981', 'N64273', 'N21519', 'N63538', 'N53585']"
U73090,"['N306', 'N16920']",['N58410']
U26007,"['N306', 'N12400', 'N21815', 'N64554', 'N20121', 'N23614']",[]
U87483,"['N56011', 'N42330', 'N55189', 'N37915', 'N15634', 'N4020', 'N28088', 'N7327', 'N35009', 'N29212', 'N38182']","['N34185', 'N62318', 'N41387']"
U18343,"['N40199', 'N4231', 'N30765']","['N64228', 'N59673', 'N20428', 'N3344', 'N22320', 'N52294', 'N23008', 'N49955', 'N62563', 'N4754', 'N59385', 'N19647', 'N29536', 'N18862', 'N60186', 'N25949', 'N26262', 'N41172', 'N64634', 'N21420', 'N43386', 'N35847', 'N6056', 'N43587', 'N39949', 'N52557', 'N41309', 'N103', 'N23547', 'N59761']"
U63208,['N32643'],[]
U59602,[],"['N41881', 'N27845']"
U17521,"['N29177', 'N44551', 'N55189', 'N36530']","['N4642', 'N21420']"
U35805,"['N306', 'N61388']",['N59673']
U44296,"['N38675', 'N36699', 'N53643', 'N41225', 'N13927', 'N35829', 'N23403', 'N33170', 'N5707', 'N28088', 'N60607', 'N38802', 'N15023', 'N41298', 'N59590', 'N15857', 'N42330', 'N56447', 'N44251', 'N4020', 'N21506', 'N19429', 'N57172', 'N42128', 'N27202', 'N871', 'N1746', 'N52303', 'N14938', 'N35369']","['N27737', 'N48487', 'N41934', 'N50484', 'N24109']"
U13365,['N43001'],[]
U7392,['N24346'],"['N4642', 'N21420']"
U16581,"['N45729', 'N55189', 'N22279', 'N20766', 'N24094']","['N28934', 'N49685', 'N22942', 'N25142', 'N57090', 'N63538', 'N45294']"
U89744,"['N306', 'N58264', 'N14167', 'N2533', 'N24578', 'N28088', 'N13286', 'N18094', 'N8448', 'N10417', 'N25885', 'N8331']","['N62318', 'N41387', 'N54752', 'N3841', 'N59267', 'N36612', 'N58264', 'N34185', 'N45428', 'N1539', 'N62894']"
U9439,['N52551'],"['N41881', 'N27845']"
U80271,"['N51112', 'N55189', 'N13930', 'N48076', 'N28088', 'N3500', 'N921']",['N55204']
U45856,[],"['N41387', 'N41165', 'N60550', 'N4642', 'N21712', 'N62894', 'N48705', 'N14170', 'N4754', 'N33831', 'N59385', 'N46477', 'N26262', 'N41172', 'N8907', 'N21420', 'N4404', 'N31395', 'N23547', 'N29517', 'N48077', 'N41612']"
U40397,[],[]
U25480,"['N21503', 'N2580', 'N17387', 'N51112', 'N40344', 'N51569', 'N13923', 'N40658', 'N27320', 'N63695', 'N1581', 'N64955', 'N16965', 'N1998', 'N28879', 'N37811', 'N24606', 'N46730', 'N10288', 'N18094', 'N48077', 'N51818', 'N50961', 'N2370']","['N60932', 'N8657', 'N22442', 'N36545', 'N41889', 'N51945', 'N43460', 'N14780', 'N3841', 'N60992', 'N59385', 'N25949', 'N26262', 'N38483', 'N11087', 'N23824', 'N6056', 'N59981', 'N21519', 'N49194']"
U52342,['N22161'],"['N41020', 'N32544', 'N60105', 'N31978', 'N30475']"
U31768,"['N13180', 'N21358', 'N42137', 'N52718', 'N59769']","['N56884', 'N20793', 'N55275', 'N26262', 'N54752', 'N26624', 'N14408', 'N27936', 'N26488', 'N45428', 'N51099', 'N13288', 'N62750', 'N38053', 'N61844', 'N62894']"
U36593,"['N38298', 'N18094', 'N28088', 'N36934', 'N35009', 'N20121', 'N10414']","['N59981', 'N63538']"
U17260,"['N26026', 'N60702']",[]
U37174,['N26900'],"['N59981', 'N63538']"
U25871,"['N35671', 'N51692', 'N18167', 'N40716']","['N41172', 'N47748', 'N59673', 'N43386', 'N4754', 'N14592', 'N21420']"
U49527,"['N22455', 'N19787', 'N41387', 'N787', 'N57510']","['N32544', 'N60105', 'N42397', 'N23547', 'N31978']"
U57122,"['N65039', 'N61972', 'N43677', 'N3500', 'N50961']",[]
U82374,"['N17589', 'N34669', 'N60938', 'N9554', 'N62714', 'N52040', 'N54300', 'N27612', 'N44796', 'N8448', 'N14349', 'N16770', 'N30531', 'N60029']","['N22320', 'N3841', 'N59673', 'N60992', 'N14592', 'N43386']"
U4613,"['N29177', 'N871', 'N55189', 'N44251', 'N38629', 'N45428', 'N25889', 'N21420', 'N45954', 'N65131', 'N548']","['N59673', 'N14592']"
U70610,"['N52551', 'N41651', 'N25546', 'N28088']","['N41020', 'N32544', 'N21656']"
U67305,[],"['N41020', 'N32544', 'N32182', 'N23547', 'N38309', 'N45422', 'N3344']"
U34590,['N18094'],"['N496', 'N55325', 'N60550', 'N31679', 'N16148']"
U4929,"['N49731', 'N2018', 'N10417', 'N64554', 'N28123', 'N18106', 'N35829', 'N9680', 'N58264', 'N61249', 'N32020', 'N19161', 'N19429', 'N17214', 'N42528', 'N59328', 'N48882', 'N26714', 'N58102', 'N14167', 'N2533', 'N64273', 'N7714', 'N55943', 'N55365']","['N54752', 'N58264', 'N24109', 'N33576', 'N35393', 'N31679', 'N16148', 'N62894']"
U45956,"['N306', 'N2923', 'N55189', 'N20575', 'N32483', 'N4020', 'N20121', 'N10417', 'N60607', 'N60702', 'N61388']","['N21030', 'N17031']"
U78589,"['N14742', 'N32312', 'N9226', 'N61972', 'N64955', 'N20575', 'N23239', 'N4020', 'N53531', 'N22161', 'N18094', 'N64273', 'N51566', 'N51053', 'N27922', 'N5270', 'N50961']",['N9621']
U91012,[],"['N41387', 'N35393', 'N33831', 'N1539', 'N29212', 'N21701', 'N16148']"
U54831,"['N52551', 'N1843']",[]
U44695,"['N28691', 'N18138', 'N1843', 'N4020', 'N21506', 'N35009', 'N1603', 'N21519', 'N45447', 'N770', 'N53636']","['N49685', 'N5370', 'N33831', 'N35172', 'N26179', 'N23184', 'N50060']"
U83225,['N55189'],"['N24272', 'N27845', 'N8929', 'N5442', 'N26130', 'N6658', 'N14780', 'N279', 'N12579', 'N38783']"
U58612,[],[]
U56361,"['N29177', 'N306', 'N45729', 'N32939', 'N51396', 'N55189', 'N45597', 'N4020', 'N32483', 'N36699', 'N25889', 'N52593', 'N21771', 'N20575', 'N17796', 'N14167', 'N48715', 'N38118']","['N6066', 'N60550', 'N16804', 'N62750', 'N41612']"
U59923,"['N12260', 'N54936', 'N22455', 'N33154', 'N53531', 'N22161', 'N26026', 'N36530', 'N60364', 'N44796', 'N2945', 'N50299']","['N29212', 'N1539', 'N41387']"
